Store	Date	Year	Week	Sales	Trans	Ticket
0040	2016-05-15	2016	20	64131.86	3551	18.06022529
0040	2016-05-22	2016	21	58064.85	3285	17.67575342
0040	2016-05-29	2016	22	56857.24	3156	18.01560203
0040	2016-06-05	2016	23	68578.39	3735	18.36101473
0040	2016-06-12	2016	24	61443.3	3524	17.43566969
0040	2016-06-19	2016	25	54243.81	2856	18.99293067
0040	2016-06-26	2016	26	51664.27	2807	18.40551122
0040	2016-07-03	2016	27	51682.25	2926	17.66310663
0040	2016-07-10	2016	28	50868.9	2835	17.9431746
0040	2016-07-17	2016	29	48718.05	2706	18.00371397
0040	2016-07-24	2016	30	50484.18	2954	17.09010833
0040	2016-07-31	2016	31	57030.55	3182	17.92286298
0040	2016-08-07	2016	32	53696.06	2945	18.23295756
0040	2016-08-14	2016	33	52816.6	3013	17.52957186
0040	2016-08-21	2016	34	54756.89	3133	17.4774625
0040	2016-08-28	2016	35	60627.61	3281	18.47839378
0040	2016-09-04	2016	36	68197.95	3614	18.87048976
0040	2016-09-11	2016	37	62732.43	3493	17.95947037
0040	2016-09-18	2016	38	59143.38	3397	17.41047395
0040	2016-09-25	2016	39	64307.18	3442	18.68308542
0040	2016-10-02	2016	40	69695.7	3787	18.40393451
0040	2016-10-09	2016	41	71025.01	3912	18.1556774
0040	2016-10-16	2016	42	67498.16	3907	17.27621193
0040	2016-10-23	2016	43	71529.46	4197	17.04299738
0040	2016-10-30	2016	44	70849.72	3768	18.80300425
0040	2016-11-06	2016	45	85119.13	4092	20.80135142
0040	2016-11-13	2016	46	93537.61	4371	21.39959048
0040	2016-11-20	2016	47	129891.49	5518	23.53959587
0040	2016-11-27	2016	48	132160.62	5956	22.18949295
0040	2016-12-04	2016	49	140425.59	6426	21.85272176
0040	2016-12-11	2016	50	121313.42	5735	21.15316827
0040	2016-12-18	2016	51	145862.5	7270	20.06361761
0040	2016-12-25	2016	52	41589.33	2624	15.84959223
0040	2017-01-01	2017	1	41012.76	2355	17.41518471
0040	2017-01-08	2017	2	52778.87	2766	19.0812979
0040	2017-01-15	2017	3	57057.53	3273	17.43279255
0040	2017-01-22	2017	4	54132.04	2982	18.15293092
0040	2017-01-29	2017	5	57468.26	2932	19.60036153
0040	2017-02-05	2017	6	49460.72	2630	18.80635741
0040	2017-02-12	2017	7	51466.51	2801	18.37433417
0040	2017-02-19	2017	8	62065.07	3349	18.53241863
0040	2017-02-26	2017	9	58642.86	3155	18.58727734
0040	2017-03-05	2017	10	60464.13	3175	19.04382047
0040	2017-03-12	2017	11	56403.28	3031	18.60880238
0040	2017-03-19	2017	12	61686.43	3352	18.40287291
0040	2017-03-26	2017	13	60765.01	3300	18.41363939
0040	2017-04-02	2017	14	62451.34	3417	18.27665789
0040	2017-04-09	2017	15	71322.9	3833	18.60759196
0040	2017-04-16	2017	16	47377.65	2585	18.32791103
0040	2017-04-23	2017	17	55634.51	3075	18.09252358
0040	2017-04-30	2017	18	62346.5	3399	18.34260076
0040	2017-05-07	2017	19	63841.64	3712	17.19871767
0040	2017-05-14	2017	20	51038.55	3019	16.90578006
0040	2017-05-21	2017	21	53053.08	3116	17.02602054
0040	2017-05-28	2017	22	51045.32	2994	17.04920508
0040	2017-06-04	2017	23	51603.16	2933	17.59398568
0040	2017-06-11	2017	24	52563.45	3143	16.72397391
0040	2017-06-18	2017	25	44662.6	2619	17.05330279
0040	2017-06-25	2017	26	41716.08	2542	16.41073171
0040	2017-07-02	2017	27	40126.98	2515	15.95506163
0040	2017-07-09	2017	28	42732.59	2557	16.71200235
0040	2017-07-16	2017	29	40230.68	2368	16.98930743
0040	2017-07-23	2017	30	42657.7	2530	16.86075099
0040	2017-07-30	2017	31	44103.3	2533	17.41148835
0040	2017-08-06	2017	32	42480.31	2533	16.7707501
0040	2017-08-13	2017	33	42624.18	2575	16.55307961
0040	2017-08-20	2017	34	46347.19	2694	17.20385672
0040	2017-08-27	2017	35	49780.84	2855	17.43637128
0040	2017-09-03	2017	36	50850.16	2802	18.14780871
0040	2017-09-10	2017	37	52494.87	2920	17.97769521
0040	2017-09-17	2017	38	52446.32	2825	18.56506903
0040	2017-09-24	2017	39	51719.28	2900	17.83423448
0040	2017-10-01	2017	40	54933.52	3125	17.5787264
0041	2015-05-24	2015	21	34736.69	2145	16.19426107
0041	2015-05-31	2015	22	46677.03	2450	19.05184898
0041	2015-06-07	2015	23	46342.79	2424	19.11831271
0041	2015-06-14	2015	24	43067.89	2501	17.22026789
0041	2015-06-21	2015	25	42668.94	2301	18.54365059
0041	2015-06-28	2015	26	40611.85	2247	18.07380952
0041	2015-07-05	2015	27	42382.74	2512	16.87210987
0041	2015-07-12	2015	28	41958.79	2494	16.82389334
0041	2015-07-19	2015	29	40075.64	2293	17.47738334
0041	2015-07-26	2015	30	39287.56	2267	17.3301985
0041	2015-08-02	2015	31	42830.74	2494	17.17351243
0041	2015-08-09	2015	32	41523.8	2397	17.32323738
0041	2015-08-16	2015	33	45808.98	2480	18.4713629
0041	2015-08-23	2015	34	41231.72	2427	16.98875979
0041	2015-08-30	2015	35	47737.31	2538	18.80902679
0041	2015-09-06	2015	36	56909.47	2926	19.44957963
0041	2015-09-13	2015	37	46983.69	2654	17.70297287
0041	2015-09-20	2015	38	51618.2	2843	18.1562434
0041	2015-09-27	2015	39	50047.3	2692	18.59112184
0041	2015-10-04	2015	40	54646.32	2997	18.23367367
0041	2015-10-11	2015	41	59494.33	3313	17.95784184
0041	2015-10-18	2015	42	53215.49	3117	17.07266282
0041	2015-10-25	2015	43	57578.55	3466	16.61239181
0041	2015-11-01	2015	44	55418.65	3020	18.35054636
0041	2015-11-08	2015	45	66542.74	3436	19.36633877
0041	2015-11-15	2015	46	80351.03	3859	20.82172324
0041	2015-11-22	2015	47	108812.99	4807	22.63636156
0041	2015-11-29	2015	48	110024.26	5030	21.87361034
0041	2015-12-06	2015	49	115575.02	5518	20.94509242
0041	2015-12-13	2015	50	125225.86	6181	20.25980586
0041	2015-12-20	2015	51	94778.55	4954	19.13172184
0041	2015-12-27	2015	52	42336.74	2731	15.50228488
0041	2016-01-03	2016	1	40831.3	2340	17.4492735
0041	2016-01-10	2016	2	41527.72	2316	17.93079447
0041	2016-01-17	2016	3	34149.29	2074	16.4654243
0041	2016-01-24	2016	4	36553.41	1947	18.77422188
0041	2016-01-31	2016	5	49594.44	2674	18.54691099
0041	2016-02-07	2016	6	48083.98	2645	18.17919849
0041	2016-02-14	2016	7	47216.62	2444	19.31940262
0041	2016-02-21	2016	8	46156.31	2459	18.77035787
0041	2016-02-28	2016	9	48586.13	2592	18.74464892
0041	2016-03-06	2016	10	47624.71	2580	18.45918992
0041	2016-03-13	2016	11	48712.02	2669	18.25103784
0041	2016-03-20	2016	12	53887.57	2912	18.50534684
0041	2016-03-27	2016	13	37928.99	1917	19.78559729
0041	2016-04-03	2016	14	44307.66	2268	19.53600529
0041	2016-04-10	2016	15	42462.29	2359	18.00012293
0041	2016-04-17	2016	16	40445.18	2276	17.77028998
0041	2016-04-24	2016	17	42550.23	2323	18.31693069
0041	2016-05-01	2016	18	52998.58	2817	18.81383742
0041	2016-05-08	2016	19	36721.02	2083	17.62891023
0041	2016-05-15	2016	20	46243.49	2553	18.11339209
0041	2016-05-22	2016	21	35518.23	2112	16.81734375
0041	2016-05-29	2016	22	40241.94	2271	17.71992074
0041	2016-06-05	2016	23	41785.13	2252	18.55467584
0041	2016-06-12	2016	24	42030.7	2364	17.77948393
0041	2016-06-19	2016	25	40979.84	2214	18.50941283
0041	2016-06-26	2016	26	36442.43	2000	18.221215
0041	2016-07-03	2016	27	37160.31	2139	17.37274895
0041	2016-07-10	2016	28	38005.56	2037	18.65761414
0041	2016-07-17	2016	29	41064.77	2078	19.7616795
0041	2016-07-24	2016	30	40517.2	2079	19.48879269
0041	2016-07-31	2016	31	40382.26	2287	17.65730652
0041	2016-08-07	2016	32	37122.29	2112	17.57684186
0041	2016-08-14	2016	33	41473.72	2248	18.4491637
0041	2016-08-21	2016	34	45878.94	2366	19.39092984
0041	2016-08-28	2016	35	38492.89	2110	18.24307583
0041	2016-09-04	2016	36	48281.94	2590	18.64167568
0041	2016-09-11	2016	37	43755	2440	17.93237705
0041	2016-09-18	2016	38	46122.32	2419	19.06668871
0041	2016-09-25	2016	39	48784.75	2516	19.38980525
0041	2016-10-02	2016	40	53179.05	2990	17.78563545
0041	2016-10-09	2016	41	54549.83	2826	19.30284147
0041	2016-10-16	2016	42	50951.06	2870	17.75298258
0041	2016-10-23	2016	43	52812.26	3154	16.74453393
0041	2016-10-30	2016	44	51136.03	2683	19.0592732
0041	2016-11-06	2016	45	59085.89	2941	20.09040802
0041	2016-11-13	2016	46	70566.54	3260	21.64617791
0041	2016-11-20	2016	47	100452.99	4319	23.25839083
0041	2016-11-27	2016	48	103767.24	4500	23.05938667
0041	2016-12-04	2016	49	101436.28	4758	21.31910046
0041	2016-12-11	2016	50	97134.93	4825	20.13159171
0041	2016-12-18	2016	51	110984.82	5606	19.79750624
0041	2016-12-25	2016	52	35390.14	2124	16.66202448
0041	2017-01-01	2017	1	36079.3	1972	18.29579108
0041	2017-01-08	2017	2	35407.45	1980	17.88255051
0041	2017-01-15	2017	3	44658	2478	18.02179177
0041	2017-01-22	2017	4	41045.28	2137	19.20696303
0041	2017-01-29	2017	5	40509.53	2281	17.75954844
0041	2017-02-05	2017	6	41195.76	2437	16.90429216
0041	2017-02-12	2017	7	38955.27	2213	17.60292363
0041	2017-02-19	2017	8	44358.58	2280	19.45551754
0041	2017-02-26	2017	9	42439.19	2280	18.61367982
0041	2017-03-05	2017	10	48434.04	2411	20.08877644
0041	2017-03-12	2017	11	41529.51	2236	18.57312612
0041	2017-03-19	2017	12	44908.47	2366	18.98075655
0041	2017-03-26	2017	13	42316.29	2380	17.77995378
0041	2017-04-02	2017	14	42661.32	2264	18.84333922
0041	2017-04-09	2017	15	46725.33	2396	19.50138982
0041	2017-04-16	2017	16	32002.18	1837	17.42089276
0041	2017-04-23	2017	17	37064.68	2077	17.8452961
0041	2017-04-30	2017	18	41947.05	2293	18.29352377
0041	2017-05-07	2017	19	47639.06	2609	18.25950939
0041	2017-05-14	2017	20	39073.73	2131	18.33586579
0041	2017-05-21	2017	21	36607.34	2143	17.08228651
0041	2017-05-28	2017	22	41963.4	2377	17.65393353
0041	2017-06-04	2017	23	43579.91	2212	19.7015868
0041	2017-06-11	2017	24	42922.74	2416	17.76603477
0041	2017-06-18	2017	25	38709.3	2075	18.65508434
0041	2017-06-25	2017	26	39186.46	2108	18.58940228
0041	2017-07-02	2017	27	41167.63	2069	19.89735621
0041	2017-07-09	2017	28	40895.8	2291	17.85063291
0041	2017-07-16	2017	29	38717.26	2059	18.80391452
0041	2017-07-23	2017	30	41748.51	2235	18.67942282
0041	2017-07-30	2017	31	41563.41	2234	18.60492838
0041	2017-08-06	2017	32	40140.87	2129	18.85433067
0041	2017-08-13	2017	33	40804.33	2287	17.84185833
0041	2017-08-20	2017	34	43082.54	2171	19.84456011
0041	2017-08-27	2017	35	47788.7	2416	19.78009106
0041	2017-09-03	2017	36	45849.08	2431	18.86017277
0041	2017-09-10	2017	37	41672.4	2263	18.41467079
0041	2017-09-17	2017	38	43086.14	2278	18.91402107
0041	2017-09-24	2017	39	43930.48	2436	18.03385878
0041	2017-10-01	2017	40	45584.18	2602	17.51890085
0042	2015-05-24	2015	21	69185.58	3698	18.70891833
0042	2015-05-31	2015	22	78786.35	4158	18.94813612
0042	2015-06-07	2015	23	72199.23	3718	19.4188354
0042	2015-06-14	2015	24	74231.48	3870	19.18126098
0042	2015-06-21	2015	25	70892.04	3750	18.904544
0042	2015-06-28	2015	26	70890.53	3388	20.92400531
0042	2015-07-05	2015	27	82607.54	4286	19.27380775
0042	2015-07-12	2015	28	86399.48	4452	19.40689128
0042	2015-07-19	2015	29	78166.34	4088	19.12092466
0042	2015-07-26	2015	30	74474.11	4051	18.38412984
0042	2015-08-02	2015	31	83985.5	4247	19.77525312
0042	2015-08-09	2015	32	79727.28	4026	19.80309985
0042	2015-08-16	2015	33	84149.85	4285	19.63823804
0042	2015-08-23	2015	34	90715.28	4532	20.01661077
0042	2015-08-30	2015	35	106418.58	5018	21.20736947
0042	2015-09-06	2015	36	112179.27	5155	21.76125509
0042	2015-09-13	2015	37	100797.98	4953	20.35089441
0042	2015-09-20	2015	38	103807.11	5219	19.89022993
0042	2015-09-27	2015	39	94240.47	4600	20.4870587
0042	2015-10-04	2015	40	101211.28	5023	20.14956799
0042	2015-10-11	2015	41	103070.85	5215	19.76430489
0042	2015-10-18	2015	42	102685.61	5165	19.88104743
0042	2015-10-25	2015	43	117250.37	5971	19.63663875
0042	2015-11-01	2015	44	129984.85	5687	22.85648848
0042	2015-11-08	2015	45	137213.6	6098	22.5014103
0042	2015-11-15	2015	46	156204.46	6652	23.48233013
0042	2015-11-22	2015	47	193000.87	7589	25.4316603
0042	2015-11-29	2015	48	209738.64	8717	24.06087415
0042	2015-12-06	2015	49	215977.52	9042	23.88603406
0042	2015-12-13	2015	50	202944.14	9203	22.0519548
0042	2015-12-20	2015	51	139714.21	6466	21.60751779
0042	2015-12-27	2015	52	82467.15	4422	18.64928765
0042	2016-01-03	2016	1	81850.91	4091	20.00755561
0042	2016-01-10	2016	2	87102.93	4229	20.59657839
0042	2016-01-17	2016	3	60365.52	3060	19.72729412
0042	2016-01-24	2016	4	95690.7	4603	20.78876819
0042	2016-01-31	2016	5	103011.82	4916	20.95439788
0042	2016-02-07	2016	6	97753.39	4997	19.56241545
0042	2016-02-14	2016	7	88355.57	4105	21.52389038
0042	2016-02-21	2016	8	94588.11	4297	22.01259251
0042	2016-02-28	2016	9	114489.42	4897	23.37950174
0042	2016-03-06	2016	10	112656.8	4848	23.23778878
0042	2016-03-13	2016	11	116276.59	5101	22.79486179
0042	2016-03-20	2016	12	133405.6	5647	23.62415442
0042	2016-03-27	2016	13	76646.63	3630	21.1147741
0042	2016-04-03	2016	14	81844.74	4043	20.24356666
0042	2016-04-10	2016	15	78607.33	4217	18.64058098
0042	2016-04-17	2016	16	86027.74	4223	20.37123846
0042	2016-04-24	2016	17	85714.78	4135	20.72908827
0042	2016-05-01	2016	18	110185.5	5163	21.3413713
0042	2016-05-08	2016	19	74200.67	3636	20.40722497
0042	2016-05-15	2016	20	87326.54	4467	19.54925901
0042	2016-05-22	2016	21	76053.4	3873	19.636819
0042	2016-05-29	2016	22	76612.15	3844	19.93031998
0042	2016-06-05	2016	23	83074.44	3990	20.82066165
0042	2016-06-12	2016	24	77894.78	3827	20.35400575
0042	2016-06-19	2016	25	74870.39	3642	20.55749314
0042	2016-06-26	2016	26	74131.81	3572	20.75358623
0042	2016-07-03	2016	27	67692.59	3571	18.95619994
0042	2016-07-10	2016	28	67700.62	3601	18.80050542
0042	2016-07-17	2016	29	70729.55	3523	20.0765115
0042	2016-07-24	2016	30	69797.89	3527	19.78959172
0042	2016-07-31	2016	31	81688.07	3962	20.61788743
0042	2016-08-07	2016	32	76844.55	3724	20.63494898
0042	2016-08-14	2016	33	87769.29	4120	21.30322573
0042	2016-08-21	2016	34	81065.41	4198	19.31048356
0042	2016-08-28	2016	35	96504.65	4513	21.38370264
0042	2016-09-04	2016	36	101067.98	4662	21.67910339
0042	2016-09-11	2016	37	91358.33	4379	20.86282941
0042	2016-09-18	2016	38	89564.2	4448	20.13583633
0042	2016-09-25	2016	39	91610.07	4482	20.43955154
0042	2016-10-02	2016	40	92981.57	4531	20.52120282
0042	2016-10-09	2016	41	98369.91	4791	20.53222918
0042	2016-10-16	2016	42	101863.14	4861	20.95518206
0042	2016-10-23	2016	43	103087.34	5447	18.92552598
0042	2016-10-30	2016	44	104395.47	5119	20.39372338
0042	2016-11-06	2016	45	116661.71	5204	22.41769985
0042	2016-11-13	2016	46	140858.63	5949	23.67769877
0042	2016-11-20	2016	47	179943.24	6831	26.34215195
0042	2016-11-27	2016	48	195957.23	7577	25.86211297
0042	2016-12-04	2016	49	192868.12	8152	23.65899411
0042	2016-12-11	2016	50	174000.64	7833	22.21379293
0042	2016-12-18	2016	51	169362.42	7780	21.76894859
0042	2016-12-25	2016	52	68244.71	3723	18.33056943
0042	2017-01-01	2017	1	57891.56	3000	19.29718667
0042	2017-01-08	2017	2	71868.9	3590	20.0191922
0042	2017-01-15	2017	3	81311.84	4120	19.7358835
0042	2017-01-22	2017	4	84174.49	4156	20.25372714
0042	2017-01-29	2017	5	87425.41	4330	20.19062587
0042	2017-02-05	2017	6	85853.69	4394	19.53884615
0042	2017-02-12	2017	7	80509.29	3874	20.78195405
0042	2017-02-19	2017	8	83521.08	3924	21.2846789
0042	2017-02-26	2017	9	94831.09	4206	22.54662149
0042	2017-03-05	2017	10	94422.51	4241	22.26420891
0042	2017-03-12	2017	11	90492.73	4238	21.35269703
0042	2017-03-19	2017	12	91226.48	4213	21.65356753
0042	2017-03-26	2017	13	94074.6	4335	21.70117647
0042	2017-04-02	2017	14	99593.78	4307	23.12370095
0042	2017-04-09	2017	15	108934.75	4772	22.82790235
0042	2017-04-16	2017	16	67691.87	3308	20.46308041
0042	2017-04-23	2017	17	77735.66	3619	21.47987289
0042	2017-04-30	2017	18	83603.05	4191	19.94823431
0042	2017-05-07	2017	19	93195.09	4670	19.95612206
0042	2017-05-14	2017	20	68833.3	3644	18.88948957
0042	2017-05-21	2017	21	68028.41	3507	19.39789279
0042	2017-05-28	2017	22	75873.29	3785	20.04578336
0042	2017-06-04	2017	23	78067.91	3836	20.35138425
0042	2017-06-11	2017	24	77173.56	3832	20.139238
0042	2017-06-18	2017	25	70485.98	3542	19.90005082
0042	2017-06-25	2017	26	67385.77	3540	19.03552825
0042	2017-07-02	2017	27	69499.25	3550	19.57725352
0042	2017-07-09	2017	28	69595.17	3571	19.48898628
0042	2017-07-16	2017	29	67892.92	3382	20.07478415
0042	2017-07-23	2017	30	69196.3	3631	19.05709171
0042	2017-07-30	2017	31	78365.34	3883	20.18164821
0042	2017-08-06	2017	32	79517.56	3845	20.68076983
0042	2017-08-13	2017	33	84114.29	3936	21.37050051
0042	2017-08-20	2017	34	76869.32	3774	20.36812931
0042	2017-08-27	2017	35	85260.28	4179	20.40207705
0042	2017-09-03	2017	36	91353.16	4243	21.53032288
0042	2017-09-10	2017	37	81800.79	4169	19.62120173
0042	2017-09-17	2017	38	87860.38	4357	20.16533854
0042	2017-09-24	2017	39	86137.99	4350	19.80183678
0042	2017-10-01	2017	40	85110.98	4297	19.80707005
0043	2015-05-24	2015	21	51859.09	2922	17.7478063
0043	2015-05-31	2015	22	57364.32	3166	18.11886292
0043	2015-06-07	2015	23	56274.33	2991	18.81455366
0043	2015-06-14	2015	24	53327.47	2950	18.07710847
0043	2015-06-21	2015	25	47654.94	2575	18.50677282
0043	2015-06-28	2015	26	45774.9	2588	17.68736476
0043	2015-07-05	2015	27	57802.38	3155	18.32088114
0043	2015-07-12	2015	28	53017.09	3034	17.47432103
0043	2015-07-19	2015	29	53363.3	2792	19.1129298
0043	2015-07-26	2015	30	57221.19	3201	17.87603561
0043	2015-08-02	2015	31	53617.92	3034	17.67235333
0043	2015-08-09	2015	32	51878.17	3012	17.22382802
0043	2015-08-16	2015	33	59191.33	3294	17.96943837
0043	2015-08-23	2015	34	63748.02	3267	19.51270891
0043	2015-08-30	2015	35	62725.31	3403	18.43235674
0043	2015-09-06	2015	36	70226.55	3701	18.97502026
0043	2015-09-13	2015	37	61200.87	3345	18.29622422
0043	2015-09-20	2015	38	67649.49	3759	17.99667199
0043	2015-09-27	2015	39	66543.73	3529	18.85625673
0043	2015-10-04	2015	40	63595.5	3493	18.20655597
0043	2015-10-11	2015	41	72231.95	3833	18.84475607
0043	2015-10-18	2015	42	69914.73	3797	18.41314986
0043	2015-10-25	2015	43	76456.76	4431	17.25496728
0043	2015-11-01	2015	44	77798.54	3765	20.66362284
0043	2015-11-08	2015	45	83580.47	4178	20.00489947
0043	2015-11-15	2015	46	94416.78	4388	21.51704193
0043	2015-11-22	2015	47	123788.7	5236	23.64184492
0043	2015-11-29	2015	48	136021.72	5943	22.88772001
0043	2015-12-06	2015	49	139479.02	6414	21.74602744
0043	2015-12-13	2015	50	137707.64	6482	21.24462203
0043	2015-12-20	2015	51	94739.37	4656	20.34780284
0043	2015-12-27	2015	52	52645.67	3172	16.59699559
0043	2016-01-03	2016	1	54340.29	3010	18.05325249
0043	2016-01-10	2016	2	57730.13	3017	19.13494531
0043	2016-01-17	2016	3	37810.1	2160	17.50467593
0043	2016-01-24	2016	4	67236.8	3615	18.59939142
0043	2016-01-31	2016	5	67509.56	3682	18.33502444
0043	2016-02-07	2016	6	54984.12	3322	16.55151114
0043	2016-02-14	2016	7	57982.93	3126	18.54860205
0043	2016-02-21	2016	8	61881.67	3167	19.53952321
0043	2016-02-28	2016	9	62785.32	3346	18.76429169
0043	2016-03-06	2016	10	63185.68	3293	19.18787732
0043	2016-03-13	2016	11	61878.22	3504	17.65930936
0043	2016-03-20	2016	12	62191.77	3262	19.06553342
0043	2016-03-27	2016	13	50819.39	2673	19.01211747
0043	2016-04-03	2016	14	57471.01	3091	18.59301521
0043	2016-04-10	2016	15	56070.97	3095	18.11663005
0043	2016-04-17	2016	16	52260.2	2961	17.6495103
0043	2016-04-24	2016	17	57154.76	3106	18.40140373
0043	2016-05-01	2016	18	68320.07	3779	18.07887536
0043	2016-05-08	2016	19	48782.53	2762	17.66203114
0043	2016-05-15	2016	20	54694.79	2973	18.39717121
0043	2016-05-22	2016	21	49157.83	2883	17.05092959
0043	2016-05-29	2016	22	57196.65	3074	18.60658751
0043	2016-06-05	2016	23	56944.58	2995	19.01321536
0043	2016-06-12	2016	24	54871.11	2935	18.69543782
0043	2016-06-19	2016	25	47682.06	2604	18.31108295
0043	2016-06-26	2016	26	49661.07	2829	17.5542842
0043	2016-07-03	2016	27	47113.51	2646	17.80555933
0043	2016-07-10	2016	28	51216.12	2807	18.24585679
0043	2016-07-17	2016	29	49222.38	2676	18.39401345
0043	2016-07-24	2016	30	53442.94	3000	17.81431333
0043	2016-07-31	2016	31	53344.54	2892	18.44555325
0043	2016-08-07	2016	32	51822.29	2955	17.53715398
0043	2016-08-14	2016	33	54935.75	2905	18.91075731
0043	2016-08-21	2016	34	55883.9	3002	18.6155563
0043	2016-08-28	2016	35	58446.87	3159	18.50169991
0043	2016-09-04	2016	36	66005.52	3432	19.23237762
0043	2016-09-11	2016	37	58359.98	3184	18.32913945
0043	2016-09-18	2016	38	58075.1	3019	19.23653528
0043	2016-09-25	2016	39	67567.1	3389	19.93717911
0043	2016-10-02	2016	40	65988.85	3480	18.96231322
0043	2016-10-09	2016	41	68943.29	3627	19.00835125
0043	2016-10-16	2016	42	69099.9	3771	18.32402546
0043	2016-10-23	2016	43	79228.29	4357	18.18413817
0043	2016-10-30	2016	44	68374.95	3422	19.98099065
0043	2016-11-06	2016	45	73970.9	3703	19.97593843
0043	2016-11-13	2016	46	86132.61	4086	21.07993392
0043	2016-11-20	2016	47	125900.77	4979	25.2863567
0043	2016-11-27	2016	48	121252.87	5289	22.92548119
0043	2016-12-04	2016	49	124601.73	5571	22.36613355
0043	2016-12-11	2016	50	119540.59	5738	20.8331457
0043	2016-12-18	2016	51	115544.57	5574	20.72920165
0043	2016-12-25	2016	52	46850.63	2577	18.1802988
0043	2017-01-01	2017	1	36573.26	2139	17.09829827
0043	2017-01-08	2017	2	53878.49	2708	19.89604505
0043	2017-01-15	2017	3	53565.19	2956	18.12083559
0043	2017-01-22	2017	4	56740.93	3041	18.65864189
0043	2017-01-29	2017	5	56337.47	3020	18.65479139
0043	2017-02-05	2017	6	52726.67	2997	17.59314982
0043	2017-02-12	2017	7	55545.24	2884	19.25979196
0043	2017-02-19	2017	8	52975.53	2914	18.17966026
0043	2017-02-26	2017	9	57089.71	3051	18.71180269
0043	2017-03-05	2017	10	60085.03	3045	19.73235796
0043	2017-03-12	2017	11	56776.55	3075	18.4639187
0043	2017-03-19	2017	12	59924.07	3083	19.4369348
0043	2017-03-26	2017	13	53598.87	2957	18.1260974
0043	2017-04-02	2017	14	57881.38	2895	19.99356822
0043	2017-04-09	2017	15	61175.26	3177	19.25566887
0043	2017-04-16	2017	16	47662.26	2411	19.7686686
0043	2017-04-23	2017	17	52542.28	2794	18.80539728
0043	2017-04-30	2017	18	59379.76	3147	18.86868764
0043	2017-05-07	2017	19	67654.5	3679	18.38937211
0043	2017-05-14	2017	20	49453.16	2938	16.83225323
0043	2017-05-21	2017	21	44075.48	2610	16.88715709
0043	2017-05-28	2017	22	54386.63	3022	17.9968994
0043	2017-06-04	2017	23	53146.29	2995	17.74500501
0043	2017-06-11	2017	24	52516.33	2855	18.39451138
0043	2017-06-18	2017	25	46428.15	2615	17.75455067
0043	2017-06-25	2017	26	48032.64	2718	17.67205298
0043	2017-07-02	2017	27	47963.1	2610	18.37666667
0043	2017-07-09	2017	28	45383.06	2760	16.44313768
0043	2017-07-16	2017	29	45386.79	2529	17.94653618
0043	2017-07-23	2017	30	51293.18	2730	18.78871062
0043	2017-07-30	2017	31	53422.17	2993	17.84903775
0043	2017-08-06	2017	32	53641.26	2948	18.19581411
0043	2017-08-13	2017	33	54074.5	3024	17.8817791
0043	2017-08-20	2017	34	50973.26	2861	17.81658861
0043	2017-08-27	2017	35	56959.12	2979	19.12021484
0043	2017-09-03	2017	36	58070.21	2926	19.8462782
0043	2017-09-10	2017	37	57775.65	3028	19.08046565
0043	2017-09-17	2017	38	60333.05	3156	19.11693599
0043	2017-09-24	2017	39	59094.33	3204	18.44392322
0043	2017-10-01	2017	40	66747.37	3491	19.11984245
0044	2015-05-24	2015	21	42155.41	2237	18.84461779
0044	2015-05-31	2015	22	46342.52	2501	18.52959616
0044	2015-06-07	2015	23	47540.41	2531	18.78325168
0044	2015-06-14	2015	24	45924.18	2532	18.13751185
0044	2015-06-21	2015	25	40354.47	2269	17.78513442
0044	2015-06-28	2015	26	38142.02	2069	18.43500242
0044	2015-07-05	2015	27	43811.76	2390	18.33128033
0044	2015-07-12	2015	28	41430.47	2351	17.6224883
0044	2015-07-19	2015	29	37661.7	2076	18.14147399
0044	2015-07-26	2015	30	42226.61	2363	17.86991536
0044	2015-08-02	2015	31	45274.16	2380	19.0227563
0044	2015-08-09	2015	32	42906.8	2335	18.37550321
0044	2015-08-16	2015	33	48181.94	2346	20.53791134
0044	2015-08-23	2015	34	45576.5	2527	18.03581322
0044	2015-08-30	2015	35	46944.34	2513	18.6805969
0044	2015-09-06	2015	36	51062.21	2659	19.20353892
0044	2015-09-13	2015	37	51591.25	2849	18.10854686
0044	2015-09-20	2015	38	52878.79	2978	17.7564775
0044	2015-09-27	2015	39	51552.28	2637	19.54959424
0044	2015-10-04	2015	40	53640.98	3073	17.45557436
0044	2015-10-11	2015	41	55894.96	3136	17.82364796
0044	2015-10-18	2015	42	56542.92	3208	17.6255985
0044	2015-10-25	2015	43	59501.08	3599	16.53267019
0044	2015-11-01	2015	44	60754.94	3206	18.95038677
0044	2015-11-08	2015	45	73418.81	3516	20.88134528
0044	2015-11-15	2015	46	79469.81	3875	20.50833806
0044	2015-11-22	2015	47	103437.37	4479	23.09385354
0044	2015-11-29	2015	48	103667.03	4884	21.22584562
0044	2015-12-06	2015	49	111442.59	5336	20.8850431
0044	2015-12-13	2015	50	117963.27	5691	20.72803901
0044	2015-12-20	2015	51	92455.18	4684	19.73850982
0044	2015-12-27	2015	52	42608.69	2530	16.84137945
0044	2016-01-03	2016	1	42800	2444	17.51227496
0044	2016-01-10	2016	2	45145.72	2460	18.3519187
0044	2016-01-17	2016	3	43454.69	2302	18.87692876
0044	2016-01-24	2016	4	54002.24	2748	19.65147016
0044	2016-01-31	2016	5	46828.07	2474	18.92808003
